timestamp,hour,day_of_week,is_holiday,weather,wave_quality,temperature,crowdedness
2024-02-01 03:00:00,3,Thursday,0,Foggy,Poor,67.7,18
2024-02-01 04:00:00,4,Thursday,0,Rainy,Excellent,68.7,35
2024-02-01 05:00:00,5,Thursday,0,Cloudy,Fair,81.8,24
2024-02-01 06:00:00,6,Thursday,0,Rainy,Fair,69.3,13
2024-02-01 07:00:00,7,Thursday,0,Foggy,Fair,52.4,27
2024-02-01 08:00:00,8,Thursday,0,Cloudy,Excellent,69.5,42
2024-02-01 09:00:00,9,Thursday,0,Sunny,Good,51.7,51
2024-02-01 10:00:00,10,Thursday,0,Cloudy,Excellent,85.6,45
2024-02-01 11:00:00,11,Thursday,0,Foggy,Good,59.6,50
2024-02-01 12:00:00,12,Thursday,0,Foggy,Excellent,59.1,54
2024-02-01 13:00:00,13,Thursday,0,Rainy,Fair,64.2,45
2024-02-01 14:00:00,14,Thursday,0,Sunny,Excellent,66.6,63
2024-02-01 15:00:00,15,Thursday,0,Sunny,Poor,64.8,62
2024-02-01 16:00:00,16,Thursday,0,Rainy,Excellent,50.7,63
2024-02-01 17:00:00,17,Thursday,0,Rainy,Fair,64.6,45
2024-02-01 18:00:00,18,Thursday,0,Rainy,Fair,51.3,53
2024-02-01 19:00:00,19,Thursday,0,Cloudy,Fair,80.8,60
2024-02-01 20:00:00,20,Thursday,0,Foggy,Good,45.6,80
2024-02-01 21:00:00,21,Thursday,0,Cloudy,Poor,62.7,72
2024-02-01 22:00:00,22,Thursday,0,Cloudy,Good,60.3,78
2024-02-01 23:00:00,23,Thursday,0,Sunny,Fair,63.7,73
2024-02-02 00:00:00,0,Friday,0,Sunny,Poor,75.1,38
2024-02-02 01:00:00,1,Friday,0,Cloudy,Good,82.3,40
2024-02-02 02:00:00,2,Friday,0,Rainy,Excellent,50.2,39
2024-02-02 03:00:00,3,Friday,0,Foggy,Good,68.4,33
2024-02-02 04:00:00,4,Friday,0,Foggy,Fair,62.8,20
2024-02-02 05:00:00,5,Friday,0,Rainy,Fair,65.1,20
2024-02-02 06:00:00,6,Friday,0,Foggy,Fair,80.6,20
2024-02-02 07:00:00,7,Friday,0,Cloudy,Excellent,65.5,42
2024-02-02 08:00:00,8,Friday,0,Foggy,Good,51.6,50
2024-02-02 09:00:00,9,Friday,0,Rainy,Excellent,73.2,36
2024-02-02 10:00:00,10,Friday,0,Foggy,Excellent,70.2,55
2024-02-02 11:00:00,11,Friday,0,Sunny,Fair,66.0,47
2024-02-02 12:00:00,12,Friday,0,Cloudy,Poor,59.8,40
2024-02-02 13:00:00,13,Friday,0,Rainy,Good,64.8,52
2024-02-02 14:00:00,14,Friday,0,Cloudy,Excellent,74.6,56
2024-02-02 15:00:00,15,Friday,0,Rainy,Fair,61.8,62
2024-02-02 16:00:00,16,Friday,0,Cloudy,Fair,81.1,59
2024-02-02 17:00:00,17,Friday,0,Rainy,Fair,47.9,51
2024-02-02 18:00:00,18,Friday,0,Foggy,Fair,62.7,51
2024-02-02 19:00:00,19,Friday,0,Sunny,Poor,58.9,73
2024-02-02 20:00:00,20,Friday,0,Sunny,Good,64.2,93
2024-02-02 21:00:00,21,Friday,0,Cloudy,Fair,50.3,64
2024-02-02 22:00:00,22,Friday,0,Cloudy,Fair,73.6,71
2024-02-02 23:00:00,23,Friday,0,Cloudy,Poor,67.9,62
2024-02-03 00:00:00,0,Saturday,0,Foggy,Fair,73.4,39
2024-02-03 01:00:00,1,Saturday,0,Rainy,Fair,65.0,25
2024-02-03 02:00:00,2,Saturday,0,Sunny,Poor,82.2,27
2024-02-03 03:00:00,3,Saturday,0,Rainy,Good,56.8,24
2024-02-03 04:00:00,4,Saturday,0,Sunny,Fair,70.1,27
2024-02-03 05:00:00,5,Saturday,0,Foggy,Good,49.4,25
2024-02-03 06:00:00,6,Saturday,0,Rainy,Fair,69.5,21
2024-02-03 07:00:00,7,Saturday,0,Rainy,Poor,59.1,21
2024-02-03 08:00:00,8,Saturday,0,Sunny,Good,68.4,54
2024-02-03 09:00:00,9,Saturday,0,Rainy,Excellent,58.5,41
2024-02-03 10:00:00,10,Saturday,0,Rainy,Good,66.9,43
2024-02-03 11:00:00,11,Saturday,0,Cloudy,Fair,80.2,43
2024-02-03 12:00:00,12,Saturday,0,Foggy,Good,72.9,55
2024-02-03 13:00:00,13,Saturday,0,Sunny,Excellent,65.3,67
2024-02-03 14:00:00,14,Saturday,0,Foggy,Excellent,63.8,61
2024-02-03 15:00:00,15,Saturday,0,Cloudy,Excellent,59.7,63
2024-02-03 16:00:00,16,Saturday,0,Cloudy,Fair,49.9,58
2024-02-03 17:00:00,17,Saturday,0,Sunny,Poor,70.0,81
2024-02-03 18:00:00,18,Saturday,0,Cloudy,Excellent,67.0,61
2024-02-03 19:00:00,19,Saturday,0,Foggy,Poor,63.3,60
2024-02-03 20:00:00,20,Saturday,0,Cloudy,Fair,68.5,59
2024-02-03 21:00:00,21,Saturday,0,Foggy,Excellent,70.1,75
2024-02-03 22:00:00,22,Saturday,0,Cloudy,Good,64.0,73
2024-02-03 23:00:00,23,Saturday,0,Foggy,Good,47.1,75
2024-02-04 00:00:00,0,Sunday,0,Rainy,Excellent,53.4,39
2024-02-04 01:00:00,1,Sunday,0,Sunny,Poor,73.1,30
2024-02-04 02:00:00,2,Sunday,0,Foggy,Fair,64.1,25
2024-02-04 03:00:00,3,Sunday,0,Sunny,Fair,60.1,33
2024-02-04 04:00:00,4,Sunday,0,Foggy,Poor,64.6,28
2024-02-04 05:00:00,5,Sunday,0,Rainy,Fair,71.2,20
2024-02-04 06:00:00,6,Sunday,0,Cloudy,Poor,66.1,22
2024-02-04 07:00:00,7,Sunday,0,Foggy,Poor,51.8,16
2024-02-04 08:00:00,8,Sunday,0,Sunny,Fair,57.2,33
2024-02-04 09:00:00,9,Sunday,0,Sunny,Good,74.3,56
2024-02-04 10:00:00,10,Sunday,0,Sunny,Good,62.1,58
2024-02-04 11:00:00,11,Sunday,0,Foggy,Good,63.0,44
2024-02-04 12:00:00,12,Sunday,0,Foggy,Fair,51.9,49
2024-02-04 13:00:00,13,Sunday,0,Rainy,Excellent,59.9,47
2024-02-04 14:00:00,14,Sunday,0,Foggy,Poor,69.9,54
2024-02-04 15:00:00,15,Sunday,0,Foggy,Poor,60.0,64
2024-02-04 16:00:00,16,Sunday,0,Foggy,Poor,76.4,55
2024-02-04 17:00:00,17,Sunday,0,Cloudy,Good,65.4,69
2024-02-04 18:00:00,18,Sunday,0,Rainy,Poor,84.2,61
2024-02-04 19:00:00,19,Sunday,0,Rainy,Excellent,55.9,59
2024-02-04 20:00:00,20,Sunday,0,Cloudy,Poor,74.3,72
2024-02-04 21:00:00,21,Sunday,0,Sunny,Poor,53.0,77
2024-02-04 22:00:00,22,Sunday,0,Cloudy,Poor,75.9,62
2024-02-04 23:00:00,23,Sunday,0,Foggy,Good,76.8,67
2024-02-05 00:00:00,0,Monday,0,Sunny,Fair,77.7,44
2024-02-05 01:00:00,1,Monday,0,Foggy,Fair,55.1,25
2024-02-05 02:00:00,2,Monday,0,Sunny,Good,57.7,46
2024-02-05 03:00:00,3,Monday,0,Rainy,Poor,69.1,18
2024-02-05 04:00:00,4,Monday,0,Cloudy,Poor,75.1,25
2024-02-05 05:00:00,5,Monday,0,Foggy,Fair,64.8,28
2024-02-05 06:00:00,6,Monday,0,Cloudy,Excellent,62.4,29
2024-02-05 07:00:00,7,Monday,0,Cloudy,Fair,50.2,33
2024-02-05 08:00:00,8,Monday,0,Foggy,Good,86.0,35
2024-02-05 09:00:00,9,Monday,0,Sunny,Poor,58.6,43
2024-02-05 10:00:00,10,Monday,0,Sunny,Fair,49.4,46
2024-02-05 11:00:00,11,Monday,0,Sunny,Excellent,64.3,56
2024-02-05 12:00:00,12,Monday,0,Cloudy,Good,51.0,42
2024-02-05 13:00:00,13,Monday,0,Sunny,Fair,75.3,61
2024-02-05 14:00:00,14,Monday,0,Foggy,Poor,72.5,42
2024-02-05 15:00:00,15,Monday,0,Cloudy,Good,67.8,70
2024-02-05 16:00:00,16,Monday,0,Rainy,Excellent,57.1,62
2024-02-05 17:00:00,17,Monday,0,Rainy,Good,78.5,63
2024-02-05 18:00:00,18,Monday,0,Cloudy,Fair,61.0,62
2024-02-05 19:00:00,19,Monday,0,Cloudy,Poor,61.7,61
2024-02-05 20:00:00,20,Monday,0,Foggy,Excellent,69.4,79
2024-02-05 21:00:00,21,Monday,0,Sunny,Poor,82.5,79
2024-02-05 22:00:00,22,Monday,0,Rainy,Good,58.0,75
2024-02-05 23:00:00,23,Monday,0,Rainy,Excellent,50.2,59
2024-02-06 00:00:00,0,Tuesday,0,Sunny,Excellent,64.4,53
2024-02-06 01:00:00,1,Tuesday,0,Cloudy,Good,68.5,43
2024-02-06 02:00:00,2,Tuesday,0,Cloudy,Poor,68.0,32
2024-02-06 03:00:00,3,Tuesday,0,Sunny,Good,64.7,52
2024-02-06 04:00:00,4,Tuesday,0,Foggy,Excellent,66.8,28
2024-02-06 05:00:00,5,Tuesday,0,Foggy,Poor,81.4,22
2024-02-06 06:00:00,6,Tuesday,0,Foggy,Poor,48.5,30
2024-02-06 07:00:00,7,Tuesday,0,Foggy,Fair,72.8,31
2024-02-06 08:00:00,8,Tuesday,0,Rainy,Fair,87.4,23
2024-02-06 09:00:00,9,Tuesday,0,Foggy,Poor,55.4,29
2024-02-06 10:00:00,10,Tuesday,0,Rainy,Excellent,66.5,41
2024-02-06 11:00:00,11,Tuesday,0,Sunny,Excellent,65.6,59
2024-02-06 12:00:00,12,Tuesday,0,Foggy,Poor,64.0,45
2024-02-06 13:00:00,13,Tuesday,0,Foggy,Good,64.2,65
2024-02-06 14:00:00,14,Tuesday,0,Foggy,Poor,60.4,52
2024-02-06 15:00:00,15,Tuesday,0,Sunny,Excellent,86.2,82
2024-02-06 16:00:00,16,Tuesday,0,Sunny,Good,57.4,80
2024-02-06 17:00:00,17,Tuesday,0,Cloudy,Excellent,67.3,76
2024-02-06 18:00:00,18,Tuesday,0,Foggy,Good,74.4,77
2024-02-06 19:00:00,19,Tuesday,0,Foggy,Poor,58.7,79
2024-02-06 20:00:00,20,Tuesday,0,Foggy,Good,63.8,76
2024-02-06 21:00:00,21,Tuesday,0,Sunny,Excellent,72.0,85
2024-02-06 22:00:00,22,Tuesday,0,Rainy,Poor,69.2,55
2024-02-06 23:00:00,23,Tuesday,0,Foggy,Poor,72.9,64
2024-02-07 00:00:00,0,Wednesday,0,Cloudy,Excellent,51.5,45
2024-02-07 01:00:00,1,Wednesday,0,Foggy,Excellent,73.1,34
2024-02-07 02:00:00,2,Wednesday,0,Foggy,Poor,57.8,18
2024-02-07 03:00:00,3,Wednesday,0,Sunny,Poor,53.4,44
2024-02-07 04:00:00,4,Wednesday,0,Foggy,Excellent,58.6,29
2024-02-07 05:00:00,5,Wednesday,0,Foggy,Poor,68.1,20
2024-02-07 06:00:00,6,Wednesday,0,Foggy,Poor,77.4,23
2024-02-07 07:00:00,7,Wednesday,0,Cloudy,Fair,69.4,32
2024-02-07 08:00:00,8,Wednesday,0,Rainy,Good,65.1,35
2024-02-07 09:00:00,9,Wednesday,0,Sunny,Excellent,63.8,53
2024-02-07 10:00:00,10,Wednesday,0,Sunny,Fair,66.4,45
2024-02-07 11:00:00,11,Wednesday,0,Sunny,Poor,55.2,54
2024-02-07 12:00:00,12,Wednesday,0,Sunny,Good,51.9,66
2024-02-07 13:00:00,13,Wednesday,0,Foggy,Good,58.2,54
2024-02-07 14:00:00,14,Wednesday,0,Foggy,Poor,53.7,53
2024-02-07 15:00:00,15,Wednesday,0,Cloudy,Good,68.3,71
2024-02-07 16:00:00,16,Wednesday,0,Rainy,Poor,55.0,54
2024-02-07 17:00:00,17,Wednesday,0,Sunny,Fair,64.3,66
2024-02-07 18:00:00,18,Wednesday,0,Rainy,Excellent,77.9,72
2024-02-07 19:00:00,19,Wednesday,0,Foggy,Fair,54.4,67
2024-02-07 20:00:00,20,Wednesday,0,Foggy,Excellent,69.5,70
2024-02-07 21:00:00,21,Wednesday,0,Foggy,Excellent,62.9,75
2024-02-07 22:00:00,22,Wednesday,0,Cloudy,Good,56.6,66
2024-02-07 23:00:00,23,Wednesday,0,Rainy,Good,63.9,64
2024-02-08 00:00:00,0,Thursday,0,Rainy,Poor,67.7,31
2024-02-08 01:00:00,1,Thursday,0,Cloudy,Good,66.7,31
2024-02-08 02:00:00,2,Thursday,0,Sunny,Excellent,64.2,44
2024-02-08 03:00:00,3,Thursday,0,Cloudy,Fair,64.4,21
2024-02-08 04:00:00,4,Thursday,0,Rainy,Fair,69.3,17
2024-02-08 05:00:00,5,Thursday,0,Sunny,Excellent,67.3,44
2024-02-08 06:00:00,6,Thursday,0,Foggy,Excellent,78.1,37
2024-02-08 07:00:00,7,Thursday,0,Rainy,Fair,58.4,26
2024-02-08 08:00:00,8,Thursday,0,Sunny,Fair,72.0,42
2024-02-08 09:00:00,9,Thursday,0,Foggy,Poor,47.6,31
2024-02-08 10:00:00,10,Thursday,0,Sunny,Fair,52.4,47
2024-02-08 11:00:00,11,Thursday,0,Sunny,Good,69.2,69
2024-02-08 12:00:00,12,Thursday,0,Rainy,Fair,68.5,28
2024-02-08 13:00:00,13,Thursday,0,Rainy,Fair,50.4,50
2024-02-08 14:00:00,14,Thursday,0,Rainy,Fair,73.7,48
2024-02-08 15:00:00,15,Thursday,0,Foggy,Excellent,72.7,69
2024-02-08 16:00:00,16,Thursday,0,Cloudy,Good,60.5,74
2024-02-08 17:00:00,17,Thursday,0,Rainy,Excellent,41.5,71
2024-02-08 18:00:00,18,Thursday,0,Rainy,Poor,73.0,61
2024-02-08 19:00:00,19,Thursday,0,Sunny,Good,72.2,81
2024-02-08 20:00:00,20,Thursday,0,Cloudy,Fair,53.6,66
2024-02-08 21:00:00,21,Thursday,0,Rainy,Poor,61.3,57
2024-02-08 22:00:00,22,Thursday,0,Rainy,Good,57.9,71
2024-02-08 23:00:00,23,Thursday,0,Sunny,Poor,91.4,69
2024-02-09 00:00:00,0,Friday,0,Cloudy,Good,57.4,48
2024-02-09 01:00:00,1,Friday,0,Cloudy,Fair,40.4,22
2024-02-09 02:00:00,2,Friday,0,Cloudy,Excellent,55.6,38
2024-02-09 03:00:00,3,Friday,0,Sunny,Fair,65.2,31
2024-02-09 04:00:00,4,Friday,0,Sunny,Fair,65.6,31
2024-02-09 05:00:00,5,Friday,0,Rainy,Fair,54.5,23
2024-02-09 06:00:00,6,Friday,0,Foggy,Poor,55.4,30
2024-02-09 07:00:00,7,Friday,0,Cloudy,Good,59.8,39
2024-02-09 08:00:00,8,Friday,0,Sunny,Fair,68.2,34
2024-02-09 09:00:00,9,Friday,0,Sunny,Excellent,75.3,51
2024-02-09 10:00:00,10,Friday,0,Foggy,Excellent,58.5,43
2024-02-09 11:00:00,11,Friday,0,Foggy,Good,44.5,57
2024-02-09 12:00:00,12,Friday,0,Cloudy,Excellent,57.9,51
2024-02-09 13:00:00,13,Friday,0,Sunny,Poor,67.2,67
2024-02-09 14:00:00,14,Friday,0,Cloudy,Good,51.6,67
2024-02-09 15:00:00,15,Friday,0,Sunny,Excellent,85.6,81
2024-02-09 16:00:00,16,Friday,0,Foggy,Poor,63.9,54
2024-02-09 17:00:00,17,Friday,0,Cloudy,Good,82.2,72
2024-02-09 18:00:00,18,Friday,0,Rainy,Excellent,65.5,65
2024-02-09 19:00:00,19,Friday,0,Foggy,Fair,57.6,63
2024-02-09 20:00:00,20,Friday,0,Rainy,Fair,57.2,62
2024-02-09 21:00:00,21,Friday,0,Cloudy,Fair,65.6,60
2024-02-09 22:00:00,22,Friday,0,Rainy,Excellent,57.0,59
2024-02-09 23:00:00,23,Friday,0,Foggy,Fair,49.6,62
2024-02-10 00:00:00,0,Saturday,0,Foggy,Fair,55.3,26
2024-02-10 01:00:00,1,Saturday,0,Rainy,Good,81.3,28
2024-02-10 02:00:00,2,Saturday,0,Rainy,Good,64.0,30
2024-02-10 03:00:00,3,Saturday,0,Sunny,Fair,65.2,41
2024-02-10 04:00:00,4,Saturday,0,Cloudy,Good,40.8,34
2024-02-10 05:00:00,5,Saturday,0,Sunny,Fair,59.8,33
2024-02-10 06:00:00,6,Saturday,0,Cloudy,Good,57.5,50
2024-02-10 07:00:00,7,Saturday,0,Cloudy,Excellent,71.9,46
2024-02-10 08:00:00,8,Saturday,0,Sunny,Good,59.5,37
2024-02-10 09:00:00,9,Saturday,0,Foggy,Excellent,50.2,45
2024-02-10 10:00:00,10,Saturday,0,Cloudy,Poor,69.2,38
2024-02-10 11:00:00,11,Saturday,0,Foggy,Poor,58.8,45
2024-02-10 12:00:00,12,Saturday,0,Foggy,Poor,70.5,37
2024-02-10 13:00:00,13,Saturday,0,Cloudy,Poor,51.1,56
2024-02-10 14:00:00,14,Saturday,0,Cloudy,Excellent,65.7,66
2024-02-10 15:00:00,15,Saturday,0,Sunny,Poor,57.7,69
2024-02-10 16:00:00,16,Saturday,0,Foggy,Good,61.5,74
2024-02-10 17:00:00,17,Saturday,0,Cloudy,Good,66.8,78
2024-02-10 18:00:00,18,Saturday,0,Foggy,Good,79.8,70
2024-02-10 19:00:00,19,Saturday,0,Foggy,Good,57.9,73
2024-02-10 20:00:00,20,Saturday,0,Sunny,Excellent,86.0,86
2024-02-10 21:00:00,21,Saturday,0,Cloudy,Poor,51.2,65
2024-02-10 22:00:00,22,Saturday,0,Foggy,Excellent,70.8,66
2024-02-10 23:00:00,23,Saturday,0,Cloudy,Poor,43.0,62
2024-02-11 00:00:00,0,Sunday,0,Cloudy,Poor,36.3,34
2024-02-11 01:00:00,1,Sunday,0,Cloudy,Good,67.4,27
2024-02-11 02:00:00,2,Sunday,0,Cloudy,Good,50.6,45
2024-02-11 03:00:00,3,Sunday,0,Sunny,Fair,68.6,36
2024-02-11 04:00:00,4,Sunday,0,Foggy,Fair,63.8,24
2024-02-11 05:00:00,5,Sunday,0,Cloudy,Good,62.2,30
2024-02-11 06:00:00,6,Sunday,0,Rainy,Good,67.6,31
2024-02-11 07:00:00,7,Sunday,0,Cloudy,Fair,60.1,30
2024-02-11 08:00:00,8,Sunday,0,Rainy,Excellent,70.1,32
2024-02-11 09:00:00,9,Sunday,0,Cloudy,Excellent,66.2,33
2024-02-11 10:00:00,10,Sunday,0,Cloudy,Fair,59.7,40
2024-02-11 11:00:00,11,Sunday,0,Sunny,Excellent,60.8,59
2024-02-11 12:00:00,12,Sunday,0,Foggy,Fair,54.5,48
2024-02-11 13:00:00,13,Sunday,0,Sunny,Poor,66.0,58
2024-02-11 14:00:00,14,Sunday,0,Sunny,Excellent,60.8,68
2024-02-11 15:00:00,15,Sunday,0,Foggy,Good,52.1,66
2024-02-11 16:00:00,16,Sunday,0,Sunny,Poor,50.5,76
2024-02-11 17:00:00,17,Sunday,0,Foggy,Good,71.0,72
2024-02-11 18:00:00,18,Sunday,0,Cloudy,Good,72.8,74
2024-02-11 19:00:00,19,Sunday,0,Cloudy,Fair,73.0,65
2024-02-11 20:00:00,20,Sunday,0,Rainy,Poor,51.1,51
2024-02-11 21:00:00,21,Sunday,0,Cloudy,Poor,49.1,64
2024-02-11 22:00:00,22,Sunday,0,Foggy,Poor,79.4,56
2024-02-11 23:00:00,23,Sunday,0,Sunny,Fair,63.4,70
2024-02-12 00:00:00,0,Monday,0,Sunny,Good,56.2,48
2024-02-12 01:00:00,1,Monday,0,Cloudy,Poor,64.7,27
2024-02-12 02:00:00,2,Monday,0,Rainy,Good,76.0,31
2024-02-12 03:00:00,3,Monday,0,Sunny,Fair,69.3,35
2024-02-12 04:00:00,4,Monday,0,Foggy,Good,48.5,36
2024-02-12 05:00:00,5,Monday,0,Foggy,Good,57.1,28
2024-02-12 06:00:00,6,Monday,0,Sunny,Fair,72.5,37
2024-02-12 07:00:00,7,Monday,0,Rainy,Fair,53.0,27
2024-02-12 08:00:00,8,Monday,0,Foggy,Fair,84.5,23
2024-02-12 09:00:00,9,Monday,0,Cloudy,Good,60.7,37
2024-02-12 10:00:00,10,Monday,0,Foggy,Poor,74.4,37
2024-02-12 11:00:00,11,Monday,0,Cloudy,Excellent,80.8,49
2024-02-12 12:00:00,12,Monday,0,Foggy,Excellent,57.3,52
2024-02-12 13:00:00,13,Monday,0,Foggy,Excellent,65.7,57
2024-02-12 14:00:00,14,Monday,0,Sunny,Excellent,54.0,71
2024-02-12 15:00:00,15,Monday,0,Foggy,Good,61.1,71
2024-02-12 16:00:00,16,Monday,0,Rainy,Excellent,63.4,65
2024-02-12 17:00:00,17,Monday,0,Rainy,Good,67.6,73
2024-02-12 18:00:00,18,Monday,0,Foggy,Excellent,53.4,75
2024-02-12 19:00:00,19,Monday,0,Sunny,Excellent,51.1,88
2024-02-12 20:00:00,20,Monday,0,Cloudy,Fair,69.4,56
2024-02-12 21:00:00,21,Monday,0,Cloudy,Fair,70.0,69
2024-02-12 22:00:00,22,Monday,0,Foggy,Excellent,51.8,74
2024-02-12 23:00:00,23,Monday,0,Cloudy,Good,77.6,72
2024-02-13 00:00:00,0,Tuesday,0,Foggy,Fair,76.9,28
2024-02-13 01:00:00,1,Tuesday,0,Rainy,Excellent,76.8,42
2024-02-13 02:00:00,2,Tuesday,0,Sunny,Fair,45.3,44
2024-02-13 03:00:00,3,Tuesday,0,Rainy,Excellent,50.3,25
2024-02-13 04:00:00,4,Tuesday,0,Cloudy,Excellent,67.2,47
2024-02-13 05:00:00,5,Tuesday,0,Rainy,Good,69.5,32
2024-02-13 06:00:00,6,Tuesday,0,Foggy,Poor,63.7,22
2024-02-13 07:00:00,7,Tuesday,0,Rainy,Excellent,60.9,31
2024-02-13 08:00:00,8,Tuesday,0,Rainy,Poor,64.3,25
2024-02-13 09:00:00,9,Tuesday,0,Rainy,Fair,59.7,31
2024-02-13 10:00:00,10,Tuesday,0,Sunny,Good,74.7,56
2024-02-13 11:00:00,11,Tuesday,0,Sunny,Good,61.5,61
2024-02-13 12:00:00,12,Tuesday,0,Sunny,Excellent,80.9,62
2024-02-13 13:00:00,13,Tuesday,0,Foggy,Excellent,62.9,65
2024-02-13 14:00:00,14,Tuesday,0,Sunny,Good,64.2,70
2024-02-13 15:00:00,15,Tuesday,0,Rainy,Good,72.7,64
2024-02-13 16:00:00,16,Tuesday,0,Sunny,Fair,77.9,74
2024-02-13 17:00:00,17,Tuesday,0,Cloudy,Fair,76.8,54
2024-02-13 18:00:00,18,Tuesday,0,Cloudy,Excellent,64.1,67
2024-02-13 19:00:00,19,Tuesday,0,Rainy,Poor,76.9,57
2024-02-13 20:00:00,20,Tuesday,0,Cloudy,Poor,75.2,70
2024-02-13 21:00:00,21,Tuesday,0,Foggy,Fair,85.9,63
2024-02-13 22:00:00,22,Tuesday,0,Sunny,Poor,78.3,68
2024-02-13 23:00:00,23,Tuesday,0,Cloudy,Excellent,67.7,63
2024-02-14 00:00:00,0,Wednesday,0,Rainy,Excellent,64.9,36
2024-02-14 01:00:00,1,Wednesday,0,Rainy,Fair,62.2,27
2024-02-14 02:00:00,2,Wednesday,0,Rainy,Good,50.4,33
2024-02-14 03:00:00,3,Wednesday,0,Sunny,Poor,55.5,40
2024-02-14 04:00:00,4,Wednesday,0,Cloudy,Poor,51.6,37
2024-02-14 05:00:00,5,Wednesday,0,Cloudy,Poor,85.9,17
2024-02-14 06:00:00,6,Wednesday,0,Sunny,Poor,59.8,33
2024-02-14 07:00:00,7,Wednesday,0,Cloudy,Excellent,59.0,42
2024-02-14 08:00:00,8,Wednesday,0,Cloudy,Excellent,76.8,49
2024-02-14 09:00:00,9,Wednesday,0,Foggy,Fair,72.2,40
2024-02-14 10:00:00,10,Wednesday,0,Rainy,Poor,64.3,30
2024-02-14 11:00:00,11,Wednesday,0,Rainy,Good,83.6,46
2024-02-14 12:00:00,12,Wednesday,0,Cloudy,Excellent,85.3,55
2024-02-14 13:00:00,13,Wednesday,0,Rainy,Poor,68.3,46
2024-02-14 14:00:00,14,Wednesday,0,Rainy,Fair,72.0,49
2024-02-14 15:00:00,15,Wednesday,0,Rainy,Poor,65.2,50
2024-02-14 16:00:00,16,Wednesday,0,Foggy,Excellent,56.6,74
2024-02-14 17:00:00,17,Wednesday,0,Cloudy,Excellent,78.6,75
2024-02-14 18:00:00,18,Wednesday,0,Sunny,Fair,46.9,74
2024-02-14 19:00:00,19,Wednesday,0,Cloudy,Excellent,57.2,83
2024-02-14 20:00:00,20,Wednesday,0,Foggy,Fair,57.0,65
2024-02-14 21:00:00,21,Wednesday,0,Sunny,Good,62.5,83
2024-02-14 22:00:00,22,Wednesday,0,Foggy,Good,59.1,74
2024-02-14 23:00:00,23,Wednesday,0,Rainy,Poor,73.8,54
2024-02-15 00:00:00,0,Thursday,0,Rainy,Fair,62.4,31
2024-02-15 01:00:00,1,Thursday,0,Cloudy,Good,66.9,32
2024-02-15 02:00:00,2,Thursday,0,Foggy,Good,68.6,37
2024-02-15 03:00:00,3,Thursday,0,Sunny,Excellent,71.0,43
2024-02-15 04:00:00,4,Thursday,0,Rainy,Poor,78.2,17
2024-02-15 05:00:00,5,Thursday,0,Foggy,Good,67.0,33
2024-02-15 06:00:00,6,Thursday,0,Sunny,Excellent,79.5,46
2024-02-15 07:00:00,7,Thursday,0,Sunny,Fair,80.7,31
2024-02-15 08:00:00,8,Thursday,0,Cloudy,Fair,65.6,27
2024-02-15 09:00:00,9,Thursday,0,Cloudy,Excellent,68.7,44
2024-02-15 10:00:00,10,Thursday,0,Rainy,Excellent,57.1,36
2024-02-15 11:00:00,11,Thursday,0,Cloudy,Poor,62.5,39
2024-02-15 12:00:00,12,Thursday,0,Rainy,Good,66.0,52
2024-02-15 13:00:00,13,Thursday,0,Sunny,Poor,71.6,53
2024-02-15 14:00:00,14,Thursday,0,Foggy,Good,78.6,69
2024-02-15 15:00:00,15,Thursday,0,Cloudy,Fair,55.2,55
2024-02-15 16:00:00,16,Thursday,0,Rainy,Excellent,55.2,66
2024-02-15 17:00:00,17,Thursday,0,Rainy,Poor,67.0,51
2024-02-15 18:00:00,18,Thursday,0,Cloudy,Fair,80.2,65
2024-02-15 19:00:00,19,Thursday,0,Sunny,Excellent,61.1,86
2024-02-15 20:00:00,20,Thursday,0,Foggy,Fair,51.8,65
2024-02-15 21:00:00,21,Thursday,0,Rainy,Excellent,87.2,72
2024-02-15 22:00:00,22,Thursday,0,Foggy,Excellent,80.8,69
2024-02-15 23:00:00,23,Thursday,0,Cloudy,Excellent,47.5,78
2024-02-16 00:00:00,0,Friday,0,Sunny,Poor,58.2,40
2024-02-16 01:00:00,1,Friday,0,Sunny,Good,67.1,57
2024-02-16 02:00:00,2,Friday,0,Cloudy,Poor,69.0,33
2024-02-16 03:00:00,3,Friday,0,Rainy,Fair,68.2,31
2024-02-16 04:00:00,4,Friday,0,Rainy,Good,71.4,27
2024-02-16 05:00:00,5,Friday,0,Cloudy,Poor,79.7,12
2024-02-16 06:00:00,6,Friday,0,Rainy,Poor,55.5,15
2024-02-16 07:00:00,7,Friday,0,Rainy,Excellent,52.8,33
2024-02-16 08:00:00,8,Friday,0,Foggy,Excellent,74.0,35
2024-02-16 09:00:00,9,Friday,0,Rainy,Excellent,56.7,36
2024-02-16 10:00:00,10,Friday,0,Sunny,Excellent,67.8,52
2024-02-16 11:00:00,11,Friday,0,Foggy,Fair,75.0,41
2024-02-16 12:00:00,12,Friday,0,Cloudy,Poor,59.5,42
2024-02-16 13:00:00,13,Friday,0,Sunny,Fair,62.0,51
2024-02-16 14:00:00,14,Friday,0,Cloudy,Good,66.3,61
2024-02-16 15:00:00,15,Friday,0,Rainy,Fair,61.8,50
2024-02-16 16:00:00,16,Friday,0,Rainy,Good,74.6,64
2024-02-16 17:00:00,17,Friday,0,Foggy,Fair,71.8,55
