beach_id,timestamp,day,is_holiday,weather,sea_temp,wave_height,wind_speed,crowdedness_percentage
1,2025-04-12 23:00:00,Saturday,0,45.0,59.9,4.2,5.84,0.0
2,2025-04-12 23:00:00,Saturday,0,45.0,61.3,4.27,2.98,0.0
1,2025-04-11 00:00:00,Friday,0,1.0,59.0,2.89,2.42,0.0
2,2025-04-11 00:00:00,Friday,0,1.0,60.1,3.28,4.1,0.0
1,2025-04-11 01:00:00,Friday,0,0.0,58.8,2.95,5.72,0.0
2,2025-04-11 01:00:00,Friday,0,2.0,60.1,3.28,1.12,0.0
1,2025-04-11 02:00:00,Friday,0,0.0,58.8,2.95,6.59,0.0
2,2025-04-11 02:00:00,Friday,0,0.0,59.7,3.35,5.41,0.0
1,2025-04-11 03:00:00,Friday,0,0.0,58.8,2.95,6.77,0.0
2,2025-04-11 03:00:00,Friday,0,0.0,59.7,3.35,4.6,0.0
1,2025-04-11 04:00:00,Friday,0,0.0,58.8,3.02,5.97,0.0
2,2025-04-11 04:00:00,Friday,0,45.0,59.7,3.41,1.62,0.0
1,2025-04-11 05:00:00,Friday,0,2.0,58.8,3.02,6.52,0.0
2,2025-04-11 05:00:00,Friday,0,45.0,59.7,3.41,0.31,0.0
1,2025-04-11 06:00:00,Friday,0,0.0,58.8,3.08,4.6,0.0
2,2025-04-11 06:00:00,Friday,0,45.0,59.7,3.41,1.55,0.0
1,2025-04-11 07:00:00,Friday,0,3.0,58.8,3.08,6.03,52.0
2,2025-04-11 07:00:00,Friday,0,0.0,59.7,3.41,3.48,72.0
1,2025-04-11 08:00:00,Friday,0,0.0,58.8,3.15,5.47,73.0
2,2025-04-11 08:00:00,Friday,0,45.0,59.7,3.41,0.68,94.0
1,2025-04-11 09:00:00,Friday,0,1.0,59.0,3.15,7.52,47.0
2,2025-04-11 09:00:00,Friday,0,45.0,60.1,3.41,1.43,83.0
1,2025-04-11 10:00:00,Friday,0,1.0,59.2,3.22,7.95,34.0
2,2025-04-11 10:00:00,Friday,0,45.0,60.1,3.48,2.24,95.0
1,2025-04-11 11:00:00,Friday,0,2.0,59.2,3.22,5.28,68.0
2,2025-04-11 11:00:00,Friday,0,0.0,60.3,3.48,5.59,94.0
1,2025-04-11 12:00:00,Friday,0,2.0,59.4,3.28,4.6,93.0
2,2025-04-11 12:00:00,Friday,0,1.0,60.4,3.48,6.71,42.0
1,2025-04-11 13:00:00,Friday,0,2.0,59.7,3.28,6.84,42.0
2,2025-04-11 13:00:00,Friday,0,3.0,60.6,3.54,8.08,36.0
1,2025-04-11 14:00:00,Friday,0,0.0,60.1,3.35,4.6,62.0
2,2025-04-11 14:00:00,Friday,0,2.0,61.0,3.54,6.77,30.0
1,2025-04-11 15:00:00,Friday,0,1.0,60.3,3.35,6.84,31.0
2,2025-04-11 15:00:00,Friday,0,45.0,61.2,3.54,7.39,42.0
1,2025-04-11 16:00:00,Friday,0,2.0,60.6,3.41,4.78,66.0
2,2025-04-11 16:00:00,Friday,0,45.0,61.5,3.54,4.35,89.0
1,2025-04-11 17:00:00,Friday,0,0.0,60.6,3.41,3.23,89.0
2,2025-04-11 17:00:00,Friday,0,2.0,61.7,3.54,3.54,78.0
1,2025-04-11 18:00:00,Friday,0,0.0,60.6,3.41,4.72,78.0
2,2025-04-11 18:00:00,Friday,0,2.0,61.7,3.54,2.92,62.0
1,2025-04-11 19:00:00,Friday,0,0.0,60.6,3.48,5.28,100.0
2,2025-04-11 19:00:00,Friday,0,0.0,61.5,3.61,5.03,96.0
1,2025-04-11 20:00:00,Friday,0,3.0,60.4,3.48,3.73,81.0
2,2025-04-11 20:00:00,Friday,0,1.0,61.3,3.61,4.41,98.0
1,2025-04-11 21:00:00,Friday,0,3.0,60.3,3.54,3.54,0.0
2,2025-04-11 21:00:00,Friday,0,45.0,61.2,3.61,3.42,0.0
1,2025-04-11 22:00:00,Friday,0,45.0,60.1,3.54,2.42,0.0
2,2025-04-11 22:00:00,Friday,0,45.0,61.0,3.67,1.68,0.0
1,2025-04-11 23:00:00,Friday,0,45.0,60.1,3.61,5.84,0.0
2,2025-04-11 23:00:00,Friday,0,45.0,60.8,3.67,3.85,0.0
1,2025-04-10 00:00:00,Thursday,0,2.0,58.8,2.76,5.97,0.0
2,2025-04-10 00:00:00,Thursday,0,0.0,60.1,3.28,2.3,0.0
1,2025-04-10 01:00:00,Thursday,0,0.0,58.8,2.76,7.08,0.0
2,2025-04-10 01:00:00,Thursday,0,0.0,59.7,3.28,3.98,0.0
1,2025-04-10 02:00:00,Thursday,0,0.0,58.8,2.82,8.39,0.0
2,2025-04-10 02:00:00,Thursday,0,0.0,59.7,3.35,3.11,0.0
1,2025-04-10 03:00:00,Thursday,0,0.0,58.8,2.82,3.98,0.0
2,2025-04-10 03:00:00,Thursday,0,0.0,59.7,3.35,3.73,0.0
1,2025-04-10 04:00:00,Thursday,0,3.0,58.6,2.89,4.23,0.0
2,2025-04-10 04:00:00,Thursday,0,45.0,59.5,3.35,3.17,0.0
1,2025-04-10 05:00:00,Thursday,0,3.0,58.6,2.89,1.55,0.0
2,2025-04-10 05:00:00,Thursday,0,0.0,59.5,3.35,1.49,0.0
1,2025-04-10 06:00:00,Thursday,0,3.0,58.6,2.89,2.86,0.0
2,2025-04-10 06:00:00,Thursday,0,45.0,59.5,3.35,1.37,0.0
1,2025-04-10 07:00:00,Thursday,0,3.0,58.6,2.82,0.81,92.0
2,2025-04-10 07:00:00,Thursday,0,3.0,59.7,3.35,1.93,91.0
1,2025-04-10 08:00:00,Thursday,0,3.0,58.8,2.82,0.93,77.0
2,2025-04-10 08:00:00,Thursday,0,45.0,59.7,3.35,1.99,76.0
1,2025-04-10 09:00:00,Thursday,0,2.0,58.8,2.82,1.43,67.0
2,2025-04-10 09:00:00,Thursday,0,45.0,59.7,3.28,3.42,89.0
1,2025-04-10 10:00:00,Thursday,0,2.0,58.8,2.82,4.35,95.0
2,2025-04-10 10:00:00,Thursday,0,45.0,59.9,3.28,4.91,95.0
1,2025-04-10 11:00:00,Thursday,0,1.0,58.8,2.82,5.41,90.0
2,2025-04-10 11:00:00,Thursday,0,45.0,60.1,3.22,4.54,100.0
1,2025-04-10 12:00:00,Thursday,0,0.0,59.0,2.76,4.41,65.0
2,2025-04-10 12:00:00,Thursday,0,45.0,60.1,3.22,5.65,88.0
1,2025-04-10 13:00:00,Thursday,0,1.0,59.0,2.76,5.65,74.0
2,2025-04-10 13:00:00,Thursday,0,2.0,60.3,3.15,5.9,94.0
1,2025-04-10 14:00:00,Thursday,0,0.0,59.2,2.69,6.46,45.0
2,2025-04-10 14:00:00,Thursday,0,1.0,60.4,3.15,7.52,32.0
1,2025-04-10 15:00:00,Thursday,0,0.0,59.2,2.69,7.08,60.0
2,2025-04-10 15:00:00,Thursday,0,2.0,60.4,3.15,7.02,30.0
1,2025-04-10 16:00:00,Thursday,0,0.0,59.2,2.69,8.33,45.0
2,2025-04-10 16:00:00,Thursday,0,2.0,60.6,3.08,6.77,36.0
1,2025-04-10 17:00:00,Thursday,0,0.0,59.2,2.69,8.45,30.0
2,2025-04-10 17:00:00,Thursday,0,1.0,60.6,3.08,6.15,57.0
1,2025-04-10 18:00:00,Thursday,0,2.0,59.2,2.69,7.89,34.0
2,2025-04-10 18:00:00,Thursday,0,0.0,60.6,3.15,5.41,64.0
1,2025-04-10 19:00:00,Thursday,0,0.0,59.2,2.76,6.77,44.0
2,2025-04-10 19:00:00,Thursday,0,0.0,60.6,3.15,2.61,86.0
1,2025-04-10 20:00:00,Thursday,0,0.0,59.2,2.76,2.55,66.0
2,2025-04-10 20:00:00,Thursday,0,0.0,60.4,3.22,1.12,99.0
1,2025-04-10 21:00:00,Thursday,0,3.0,59.2,2.82,4.16,0.0
2,2025-04-10 21:00:00,Thursday,0,0.0,60.4,3.22,2.92,0.0
1,2025-04-10 22:00:00,Thursday,0,3.0,59.0,2.82,3.91,0.0
2,2025-04-10 22:00:00,Thursday,0,0.0,60.3,3.22,2.3,0.0
1,2025-04-10 23:00:00,Thursday,0,3.0,59.0,2.89,3.11,0.0
2,2025-04-10 23:00:00,Thursday,0,45.0,60.1,3.22,3.67,0.0
1,2025-04-09 00:00:00,Wednesday,0,0.0,57.9,3.15,7.58,0.0
2,2025-04-09 00:00:00,Wednesday,0,3.0,59.5,3.81,2.3,0.0
1,2025-04-09 01:00:00,Wednesday,0,3.0,57.9,3.22,6.34,0.0
2,2025-04-09 01:00:00,Wednesday,0,2.0,59.4,3.81,1.8,0.0
1,2025-04-09 02:00:00,Wednesday,0,0.0,57.9,3.22,4.6,0.0
2,2025-04-09 02:00:00,Wednesday,0,45.0,59.2,3.81,2.86,0.0
1,2025-04-09 03:00:00,Wednesday,0,0.0,57.9,3.22,6.77,0.0
2,2025-04-09 03:00:00,Wednesday,0,1.0,59.2,3.87,2.55,0.0
1,2025-04-09 04:00:00,Wednesday,0,0.0,57.9,3.28,7.08,0.0
2,2025-04-09 04:00:00,Wednesday,0,45.0,59.0,3.87,4.47,0.0
1,2025-04-09 05:00:00,Wednesday,0,0.0,57.9,3.28,8.08,0.0
2,2025-04-09 05:00:00,Wednesday,0,0.0,58.8,3.94,1.55,0.0
1,2025-04-09 06:00:00,Wednesday,0,0.0,57.9,3.28,6.4,0.0
2,2025-04-09 06:00:00,Wednesday,0,45.0,58.8,3.94,4.72,0.0
1,2025-04-09 07:00:00,Wednesday,0,0.0,57.9,3.22,5.03,97.0
2,2025-04-09 07:00:00,Wednesday,0,0.0,59.0,3.94,4.35,65.0
1,2025-04-09 08:00:00,Wednesday,0,0.0,57.9,3.22,0.87,68.0
2,2025-04-09 08:00:00,Wednesday,0,45.0,59.0,3.94,0.31,99.0
1,2025-04-09 09:00:00,Wednesday,0,3.0,57.9,3.15,0.5,64.0
2,2025-04-09 09:00:00,Wednesday,0,45.0,59.2,3.87,1.93,78.0
1,2025-04-09 10:00:00,Wednesday,0,2.0,58.1,3.08,4.47,81.0
2,2025-04-09 10:00:00,Wednesday,0,0.0,59.2,3.74,2.67,69.0
1,2025-04-09 11:00:00,Wednesday,0,2.0,58.3,3.02,3.36,76.0
2,2025-04-09 11:00:00,Wednesday,0,45.0,59.4,3.67,5.72,69.0
1,2025-04-09 12:00:00,Wednesday,0,2.0,58.3,3.02,3.73,78.0
2,2025-04-09 12:00:00,Wednesday,0,1.0,59.7,3.67,6.03,45.0
1,2025-04-09 13:00:00,Wednesday,0,1.0,58.6,2.95,6.03,50.0
2,2025-04-09 13:00:00,Wednesday,0,2.0,60.1,3.61,7.64,57.0
1,2025-04-09 14:00:00,Wednesday,0,2.0,58.8,2.95,7.46,54.0
2,2025-04-09 14:00:00,Wednesday,0,0.0,60.3,3.61,6.34,30.0
1,2025-04-09 15:00:00,Wednesday,0,3.0,59.2,2.95,3.54,70.0
2,2025-04-09 15:00:00,Wednesday,0,0.0,60.6,3.61,5.65,89.0
1,2025-04-09 16:00:00,Wednesday,0,2.0,59.4,2.95,4.04,96.0
2,2025-04-09 16:00:00,Wednesday,0,0.0,60.8,3.61,6.03,58.0
1,2025-04-09 17:00:00,Wednesday,0,0.0,59.5,2.95,3.17,67.0
2,2025-04-09 17:00:00,Wednesday,0,1.0,60.8,3.61,5.97,72.0
1,2025-04-09 18:00:00,Wednesday,0,0.0,59.5,2.89,4.04,76.0
2,2025-04-09 18:00:00,Wednesday,0,0.0,60.8,3.48,4.78,85.0
1,2025-04-09 19:00:00,Wednesday,0,1.0,59.4,2.76,0.93,65.0
2,2025-04-09 19:00:00,Wednesday,0,2.0,60.8,3.35,2.92,64.0
1,2025-04-09 20:00:00,Wednesday,0,3.0,59.4,2.69,3.42,66.0
2,2025-04-09 20:00:00,Wednesday,0,0.0,60.6,3.22,2.36,72.0
1,2025-04-09 21:00:00,Wednesday,0,45.0,59.2,2.69,4.16,0.0
2,2025-04-09 21:00:00,Wednesday,0,1.0,60.4,3.22,0.5,0.0
1,2025-04-09 22:00:00,Wednesday,0,0.0,59.2,2.69,1.12,0.0
2,2025-04-09 22:00:00,Wednesday,0,0.0,60.3,3.22,4.1,0.0
1,2025-04-09 23:00:00,Wednesday,0,2.0,59.0,2.69,5.28,0.0
2,2025-04-09 23:00:00,Wednesday,0,0.0,60.1,3.22,2.49,0.0
1,2025-04-08 00:00:00,Tuesday,0,2.0,57.4,3.15,5.1,0.0
2,2025-04-08 00:00:00,Tuesday,0,0.0,59.5,3.74,1.8,0.0
1,2025-04-08 01:00:00,Tuesday,0,0.0,57.4,3.15,5.22,0.0
2,2025-04-08 01:00:00,Tuesday,0,0.0,59.4,3.67,1.18,0.0
1,2025-04-08 02:00:00,Tuesday,0,1.0,57.4,3.15,8.7,0.0
2,2025-04-08 02:00:00,Tuesday,0,3.0,59.2,3.67,3.85,0.0
1,2025-04-08 03:00:00,Tuesday,0,0.0,57.4,3.15,4.29,0.0
2,2025-04-08 03:00:00,Tuesday,0,2.0,59.2,3.67,1.55,0.0
1,2025-04-08 04:00:00,Tuesday,0,0.0,57.6,3.22,7.15,0.0
2,2025-04-08 04:00:00,Tuesday,0,45.0,59.2,3.74,1.43,0.0
1,2025-04-08 05:00:00,Tuesday,0,0.0,57.6,3.22,3.79,0.0
2,2025-04-08 05:00:00,Tuesday,0,45.0,59.2,3.74,3.54,0.0
1,2025-04-08 06:00:00,Tuesday,0,0.0,57.6,3.22,3.36,0.0
2,2025-04-08 06:00:00,Tuesday,0,3.0,59.2,3.81,3.17,0.0
1,2025-04-08 07:00:00,Tuesday,0,0.0,57.6,3.28,5.84,62.0
2,2025-04-08 07:00:00,Tuesday,0,45.0,59.2,3.81,3.36,77.0
1,2025-04-08 08:00:00,Tuesday,0,1.0,57.7,3.28,2.49,71.0
2,2025-04-08 08:00:00,Tuesday,0,45.0,59.2,3.87,1.55,89.0
1,2025-04-08 09:00:00,Tuesday,0,2.0,57.7,3.28,2.05,69.0
2,2025-04-08 09:00:00,Tuesday,0,45.0,59.2,3.87,4.85,83.0
1,2025-04-08 10:00:00,Tuesday,0,1.0,57.9,3.35,4.47,94.0
2,2025-04-08 10:00:00,Tuesday,0,1.0,59.4,3.87,5.59,74.0
1,2025-04-08 11:00:00,Tuesday,0,0.0,57.9,3.35,5.28,74.0
2,2025-04-08 11:00:00,Tuesday,0,1.0,59.5,3.87,5.34,86.0
1,2025-04-08 12:00:00,Tuesday,0,0.0,57.9,3.28,4.41,81.0
2,2025-04-08 12:00:00,Tuesday,0,0.0,59.7,3.87,4.97,95.0
1,2025-04-08 13:00:00,Tuesday,0,1.0,58.1,3.28,5.16,85.0
2,2025-04-08 13:00:00,Tuesday,0,1.0,60.1,3.87,8.33,59.0
1,2025-04-08 14:00:00,Tuesday,0,1.0,58.3,3.22,6.46,51.0
2,2025-04-08 14:00:00,Tuesday,0,0.0,60.3,3.87,6.52,31.0
1,2025-04-08 15:00:00,Tuesday,0,3.0,58.3,3.22,7.02,41.0
2,2025-04-08 15:00:00,Tuesday,0,2.0,60.4,3.87,7.21,58.0
1,2025-04-08 16:00:00,Tuesday,0,0.0,58.5,3.22,5.22,61.0
2,2025-04-08 16:00:00,Tuesday,0,1.0,60.6,3.87,5.53,98.0
1,2025-04-08 17:00:00,Tuesday,0,0.0,58.5,3.22,4.91,99.0
2,2025-04-08 17:00:00,Tuesday,0,0.0,60.6,3.87,4.85,75.0
1,2025-04-08 18:00:00,Tuesday,0,0.0,58.3,3.22,4.23,86.0
2,2025-04-08 18:00:00,Tuesday,0,0.0,60.6,3.87,4.78,82.0
1,2025-04-08 19:00:00,Tuesday,0,0.0,58.3,3.22,4.6,76.0
2,2025-04-08 19:00:00,Tuesday,0,1.0,60.6,3.87,4.1,94.0
1,2025-04-08 20:00:00,Tuesday,0,0.0,58.3,3.22,4.04,93.0
2,2025-04-08 20:00:00,Tuesday,0,0.0,60.4,3.87,2.67,64.0
1,2025-04-08 21:00:00,Tuesday,0,3.0,57.9,3.22,6.03,0.0
2,2025-04-08 21:00:00,Tuesday,0,1.0,60.1,3.87,1.99,0.0
1,2025-04-08 22:00:00,Tuesday,0,2.0,57.9,3.15,2.92,0.0
2,2025-04-08 22:00:00,Tuesday,0,0.0,59.9,3.81,2.3,0.0
1,2025-04-08 23:00:00,Tuesday,0,0.0,57.9,3.15,3.79,0.0
2,2025-04-08 23:00:00,Tuesday,0,1.0,59.7,3.81,1.43,0.0
1,2025-04-07 00:00:00,Monday,0,0.0,57.4,2.3,5.03,0.0
2,2025-04-07 00:00:00,Monday,0,0.0,59.4,2.43,2.73,0.0
1,2025-04-07 01:00:00,Monday,0,3.0,57.4,2.3,5.78,0.0
2,2025-04-07 01:00:00,Monday,0,0.0,59.2,2.49,0.62,0.0
1,2025-04-07 02:00:00,Monday,0,2.0,57.4,2.36,4.35,0.0
2,2025-04-07 02:00:00,Monday,0,0.0,59.2,2.56,4.35,0.0
1,2025-04-07 03:00:00,Monday,0,0.0,57.4,2.43,3.48,0.0
2,2025-04-07 03:00:00,Monday,0,0.0,59.2,2.62,2.36,0.0
1,2025-04-07 04:00:00,Monday,0,2.0,57.4,2.56,6.71,0.0
2,2025-04-07 04:00:00,Monday,0,0.0,59.0,2.76,6.52,0.0
1,2025-04-07 05:00:00,Monday,0,0.0,57.4,2.62,8.39,0.0
2,2025-04-07 05:00:00,Monday,0,0.0,59.0,2.82,6.77,0.0
1,2025-04-07 06:00:00,Monday,0,0.0,57.4,2.76,1.8,0.0
2,2025-04-07 06:00:00,Monday,0,0.0,59.0,3.02,7.33,0.0
1,2025-04-07 07:00:00,Monday,0,3.0,57.4,2.89,3.11,65.0
2,2025-04-07 07:00:00,Monday,0,0.0,59.2,3.15,1.93,84.0
1,2025-04-07 08:00:00,Monday,0,1.0,57.4,3.02,2.86,64.0
2,2025-04-07 08:00:00,Monday,0,0.0,59.2,3.35,2.36,80.0
1,2025-04-07 09:00:00,Monday,0,1.0,57.6,3.02,3.54,83.0
2,2025-04-07 09:00:00,Monday,0,45.0,59.2,3.35,2.24,67.0
1,2025-04-07 10:00:00,Monday,0,0.0,57.6,3.02,3.42,62.0
2,2025-04-07 10:00:00,Monday,0,2.0,59.2,3.41,1.49,72.0
1,2025-04-07 11:00:00,Monday,0,0.0,57.7,3.02,6.34,58.0
2,2025-04-07 11:00:00,Monday,0,1.0,59.4,3.41,2.61,92.0
1,2025-04-07 12:00:00,Monday,0,1.0,57.9,3.02,5.72,87.0
2,2025-04-07 12:00:00,Monday,0,0.0,59.4,3.41,6.96,34.0
1,2025-04-07 13:00:00,Monday,0,0.0,58.1,3.08,3.6,62.0
2,2025-04-07 13:00:00,Monday,0,0.0,59.7,3.48,8.64,35.0
1,2025-04-07 14:00:00,Monday,0,1.0,58.3,3.08,6.28,52.0
2,2025-04-07 14:00:00,Monday,0,1.0,59.7,3.48,6.52,31.0
1,2025-04-07 15:00:00,Monday,0,1.0,58.5,3.08,4.85,90.0
2,2025-04-07 15:00:00,Monday,0,0.0,59.9,3.54,7.02,37.0
1,2025-04-07 16:00:00,Monday,0,0.0,58.6,3.15,4.41,93.0
2,2025-04-07 16:00:00,Monday,0,0.0,60.1,3.54,5.9,98.0
1,2025-04-07 17:00:00,Monday,0,1.0,58.6,3.15,5.22,89.0
2,2025-04-07 17:00:00,Monday,0,0.0,60.1,3.61,5.1,94.0
1,2025-04-07 18:00:00,Monday,0,0.0,58.6,3.15,4.35,91.0
2,2025-04-07 18:00:00,Monday,0,2.0,60.1,3.67,4.54,61.0
1,2025-04-07 19:00:00,Monday,0,0.0,58.3,3.22,1.18,77.0
2,2025-04-07 19:00:00,Monday,0,0.0,60.1,3.67,3.36,99.0
1,2025-04-07 20:00:00,Monday,0,2.0,58.3,3.22,3.73,71.0
2,2025-04-07 20:00:00,Monday,0,1.0,59.9,3.74,0.81,97.0
1,2025-04-07 21:00:00,Monday,0,2.0,57.9,3.22,3.17,0.0
2,2025-04-07 21:00:00,Monday,0,0.0,59.7,3.74,3.42,0.0
1,2025-04-07 22:00:00,Monday,0,3.0,57.7,3.15,3.6,0.0
2,2025-04-07 22:00:00,Monday,0,1.0,59.7,3.74,5.53,0.0
1,2025-04-07 23:00:00,Monday,0,0.0,57.6,3.15,2.92,0.0
2,2025-04-07 23:00:00,Monday,0,0.0,59.7,3.74,2.67,0.0
1,2025-04-06 00:00:00,Sunday,0,0.0,57.4,2.43,9.07,0.0
2,2025-04-06 00:00:00,Sunday,0,0.0,58.8,2.36,1.74,0.0
1,2025-04-06 01:00:00,Sunday,0,0.0,57.4,2.36,2.73,0.0
2,2025-04-06 01:00:00,Sunday,0,0.0,58.8,2.36,3.23,0.0
1,2025-04-06 02:00:00,Sunday,0,0.0,57.4,2.3,4.91,0.0
2,2025-04-06 02:00:00,Sunday,0,0.0,58.8,2.36,1.68,0.0
1,2025-04-06 03:00:00,Sunday,0,0.0,57.4,2.23,1.18,0.0
2,2025-04-06 03:00:00,Sunday,0,0.0,58.8,2.3,5.84,0.0
1,2025-04-06 04:00:00,Sunday,0,0.0,57.4,2.23,2.98,0.0
2,2025-04-06 04:00:00,Sunday,0,0.0,58.8,2.3,5.16,0.0
1,2025-04-06 05:00:00,Sunday,0,0.0,57.4,2.17,4.04,0.0
2,2025-04-06 05:00:00,Sunday,0,0.0,58.8,2.23,6.52,0.0
1,2025-04-06 06:00:00,Sunday,0,0.0,57.4,2.1,8.82,0.0
2,2025-04-06 06:00:00,Sunday,0,0.0,58.8,2.23,7.64,0.0
1,2025-04-06 07:00:00,Sunday,0,0.0,57.4,2.1,8.08,45.0
2,2025-04-06 07:00:00,Sunday,0,0.0,58.8,2.17,6.65,33.0
1,2025-04-06 08:00:00,Sunday,0,0.0,57.4,2.03,7.27,60.0
2,2025-04-06 08:00:00,Sunday,0,0.0,58.8,2.17,2.61,67.0
1,2025-04-06 09:00:00,Sunday,0,0.0,57.6,2.17,5.53,100.0
2,2025-04-06 09:00:00,Sunday,0,0.0,58.8,2.17,5.1,87.0
1,2025-04-06 10:00:00,Sunday,0,0.0,57.6,2.23,6.96,39.0
2,2025-04-06 10:00:00,Sunday,0,0.0,59.0,2.17,2.55,60.0
1,2025-04-06 11:00:00,Sunday,0,0.0,57.6,2.36,4.47,95.0
2,2025-04-06 11:00:00,Sunday,0,0.0,59.2,2.17,7.02,32.0
1,2025-04-06 12:00:00,Sunday,0,0.0,57.7,2.23,5.28,79.0
2,2025-04-06 12:00:00,Sunday,0,0.0,59.2,2.1,5.84,80.0
1,2025-04-06 13:00:00,Sunday,0,0.0,57.9,2.17,5.84,72.0
2,2025-04-06 13:00:00,Sunday,0,0.0,59.2,2.03,7.33,51.0
1,2025-04-06 14:00:00,Sunday,0,0.0,58.1,2.03,6.21,39.0
2,2025-04-06 14:00:00,Sunday,0,0.0,59.4,1.97,6.65,24.0
1,2025-04-06 15:00:00,Sunday,0,0.0,58.3,1.97,6.9,17.0
2,2025-04-06 15:00:00,Sunday,0,0.0,59.5,1.97,6.96,16.0
1,2025-04-06 16:00:00,Sunday,0,0.0,58.3,1.97,5.53,24.0
2,2025-04-06 16:00:00,Sunday,0,0.0,59.7,2.03,6.34,30.0
1,2025-04-06 17:00:00,Sunday,0,0.0,58.3,1.9,6.65,29.0
2,2025-04-06 17:00:00,Sunday,0,0.0,59.7,2.03,7.33,41.0
1,2025-04-06 18:00:00,Sunday,0,0.0,58.3,1.97,5.41,15.0
2,2025-04-06 18:00:00,Sunday,0,0.0,59.7,2.1,5.59,75.0
1,2025-04-06 19:00:00,Sunday,0,0.0,58.1,2.03,7.27,53.0
2,2025-04-06 19:00:00,Sunday,0,0.0,59.7,2.17,3.85,67.0
1,2025-04-06 20:00:00,Sunday,0,0.0,57.9,2.1,7.71,31.0
2,2025-04-06 20:00:00,Sunday,0,0.0,59.7,2.23,3.23,95.0
1,2025-04-06 21:00:00,Sunday,0,0.0,57.7,2.17,8.2,0.0
2,2025-04-06 21:00:00,Sunday,0,0.0,59.7,2.3,1.49,0.0
1,2025-04-06 22:00:00,Sunday,0,0.0,57.4,2.17,8.08,0.0
2,2025-04-06 22:00:00,Sunday,0,0.0,59.5,2.3,2.98,0.0
1,2025-04-06 23:00:00,Sunday,0,0.0,57.4,2.23,8.26,0.0
2,2025-04-06 23:00:00,Sunday,0,0.0,59.4,2.36,1.43,0.0
1,2025-04-05 00:00:00,Saturday,0,0.0,57.0,2.36,6.65,0.0
2,2025-04-05 00:00:00,Saturday,0,0.0,58.5,2.62,4.85,0.0
1,2025-04-05 01:00:00,Saturday,0,0.0,57.0,2.3,7.64,0.0
2,2025-04-05 01:00:00,Saturday,0,0.0,58.3,2.62,5.41,0.0
1,2025-04-05 02:00:00,Saturday,0,0.0,57.0,2.3,8.45,0.0
2,2025-04-05 02:00:00,Saturday,0,0.0,58.3,2.56,2.98,0.0
1,2025-04-05 03:00:00,Saturday,0,0.0,57.0,2.36,5.1,0.0
2,2025-04-05 03:00:00,Saturday,0,0.0,58.3,2.56,3.23,0.0
1,2025-04-05 04:00:00,Saturday,0,0.0,57.0,2.36,6.21,0.0
2,2025-04-05 04:00:00,Saturday,0,0.0,58.3,2.56,7.02,0.0
1,2025-04-05 05:00:00,Saturday,0,0.0,57.0,2.43,4.47,0.0
2,2025-04-05 05:00:00,Saturday,0,0.0,58.3,2.56,6.52,0.0
1,2025-04-05 06:00:00,Saturday,0,0.0,57.0,2.43,4.6,0.0
2,2025-04-05 06:00:00,Saturday,0,0.0,58.3,2.56,6.03,0.0
1,2025-04-05 07:00:00,Saturday,0,0.0,57.0,2.36,3.11,90.0
2,2025-04-05 07:00:00,Saturday,0,0.0,58.3,2.49,6.71,30.0
1,2025-04-05 08:00:00,Saturday,0,0.0,57.0,2.36,5.72,80.0
2,2025-04-05 08:00:00,Saturday,0,0.0,58.3,2.49,3.48,67.0
1,2025-04-05 09:00:00,Saturday,0,0.0,57.2,2.36,1.8,62.0
2,2025-04-05 09:00:00,Saturday,0,0.0,58.5,2.49,2.67,66.0
1,2025-04-05 10:00:00,Saturday,0,0.0,57.2,2.3,3.11,82.0
2,2025-04-05 10:00:00,Saturday,0,0.0,58.5,2.49,4.91,94.0
1,2025-04-05 11:00:00,Saturday,0,0.0,57.2,2.3,6.15,33.0
2,2025-04-05 11:00:00,Saturday,0,0.0,58.6,2.49,6.65,57.0
1,2025-04-05 12:00:00,Saturday,0,0.0,57.2,2.23,6.96,31.0
2,2025-04-05 12:00:00,Saturday,0,0.0,58.6,2.49,8.08,55.0
1,2025-04-05 13:00:00,Saturday,0,0.0,57.4,2.23,7.39,36.0
2,2025-04-05 13:00:00,Saturday,0,0.0,58.8,2.43,7.95,54.0
1,2025-04-05 14:00:00,Saturday,0,0.0,57.4,2.17,12.99,28.0
2,2025-04-05 14:00:00,Saturday,0,0.0,58.8,2.43,10.38,43.0
1,2025-04-05 15:00:00,Saturday,0,0.0,57.4,2.3,11.62,44.0
2,2025-04-05 15:00:00,Saturday,0,0.0,59.0,2.43,9.69,44.0
1,2025-04-05 16:00:00,Saturday,0,0.0,57.4,2.49,13.11,29.0
2,2025-04-05 16:00:00,Saturday,0,0.0,59.2,2.36,8.51,35.0
1,2025-04-05 17:00:00,Saturday,0,0.0,57.4,2.62,10.0,49.0
2,2025-04-05 17:00:00,Saturday,0,0.0,59.2,2.36,7.15,39.0
1,2025-04-05 18:00:00,Saturday,0,0.0,57.4,2.62,10.31,35.0
2,2025-04-05 18:00:00,Saturday,0,0.0,59.2,2.36,5.84,99.0
1,2025-04-05 19:00:00,Saturday,0,0.0,57.4,2.69,7.71,48.0
2,2025-04-05 19:00:00,Saturday,0,0.0,59.2,2.43,0.93,100.0
1,2025-04-05 20:00:00,Saturday,0,0.0,57.4,2.69,6.96,54.0
2,2025-04-05 20:00:00,Saturday,0,0.0,59.2,2.43,0.93,95.0
